,Timestamp,Route Identifier,Transportation Mode,Origin Location,Destination Location,Shipment Quantity,Transportation Costs
2546,2023-08-01,Route A,Ship,City B,City W,92,922.17
2547,2023-08-01,Route B,Air,City B,City Z,9,895.5
2548,2023-08-01,Route B,Ship,City D,City W,32,686.83
2549,2023-08-01,Route B,Rail,City B,City Y,60,505.21
2550,2023-08-01,Route C,Truck,City C,City Y,32,467.59
2551,2023-08-01,Route C,Truck,City A,City X,88,680.1
2552,2023-08-01,Route C,Pipeline,City D,City W,10,785.21
2553,2023-08-01,Route D,Air,City A,City X,57,486.0
2554,2023-08-01,Route D,Truck,City C,City W,93,771.07
2555,2023-08-01,Route D,Air,City D,City W,55,789.55
2556,2023-08-02,Route A,Truck,City B,City Z,98,826.98
2557,2023-08-02,Route A,Truck,City B,City Z,53,659.97
2558,2023-08-02,Route A,Ship,City B,City W,27,271.86
2559,2023-08-02,Route B,Air,City A,City W,91,496.66
2560,2023-08-02,Route B,Ship,City C,City Z,38,692.3
2561,2023-08-02,Route B,Air,City D,City Z,73,282.55
2562,2023-08-02,Route C,Truck,City B,City Y,67,295.55
2563,2023-08-02,Route C,Ship,City C,City Z,92,298.31
2564,2023-08-02,Route C,Ship,City C,City W,92,445.46
2565,2023-08-02,Route D,Air,City B,City Y,19,611.37
2566,2023-08-02,Route D,Rail,City C,City Y,4,852.41
2567,2023-08-02,Route D,Pipeline,City C,City Y,75,21.95
2568,2023-08-03,Route A,Air,City D,City W,80,901.0
2569,2023-08-03,Route A,Air,City B,City Z,67,380.62
2570,2023-08-03,Route A,Rail,City B,City W,23,489.16
2571,2023-08-03,Route B,Rail,City A,City X,44,232.58
2572,2023-08-03,Route B,Ship,City B,City Y,36,612.55
2573,2023-08-03,Route B,Truck,City B,City Z,64,464.73
2574,2023-08-03,Route C,Truck,City B,City Y,47,667.6
2575,2023-08-03,Route C,Rail,City A,City Z,65,76.53
2576,2023-08-03,Route C,Pipeline,City A,City X,58,571.04
2577,2023-08-03,Route D,Ship,City B,City Z,95,190.86
2578,2023-08-03,Route D,Ship,City B,City W,23,49.83
2579,2023-08-03,Route D,Pipeline,City C,City Z,12,745.68
2580,2023-08-04,Route A,Truck,City B,City Z,8,215.65
2581,2023-08-04,Route A,Ship,City D,City W,13,541.56
2582,2023-08-04,Route A,Truck,City C,City X,26,483.52
2583,2023-08-04,Route B,Rail,City A,City W,26,108.88
2584,2023-08-04,Route B,Pipeline,City B,City W,39,573.64
2585,2023-08-04,Route B,Pipeline,City D,City X,93,887.65
2586,2023-08-04,Route C,Ship,City D,City X,33,757.01
2587,2023-08-04,Route C,Pipeline,City C,City W,81,184.77
2588,2023-08-04,Route C,Pipeline,City D,City Z,83,306.64
2589,2023-08-04,Route D,Pipeline,City B,City Z,36,681.06
2590,2023-08-04,Route D,Pipeline,City C,City W,15,977.46
2591,2023-08-04,Route D,Ship,City D,City X,41,894.43
2592,2023-08-05,Route A,Pipeline,City D,City W,21,187.01
2593,2023-08-05,Route A,Rail,City C,City X,57,349.01
2594,2023-08-05,Route A,Pipeline,City B,City Y,100,117.62
2595,2023-08-05,Route B,Ship,City B,City Z,65,312.33
2596,2023-08-05,Route B,Pipeline,City D,City X,88,307.06
2597,2023-08-05,Route B,Pipeline,City B,City Y,42,164.82
2598,2023-08-05,Route C,Rail,City B,City Y,79,665.96
2599,2023-08-05,Route C,Air,City D,City W,100,729.2
2600,2023-08-05,Route C,Ship,City C,City W,39,377.08
2601,2023-08-05,Route D,Air,City C,City Z,96,322.19
2602,2023-08-05,Route D,Air,City D,City W,98,422.95
2603,2023-08-05,Route D,Rail,City A,City W,46,649.33
2604,2023-08-06,Route A,Ship,City D,City Z,3,820.35
2605,2023-08-06,Route A,Ship,City B,City Z,38,834.23
2606,2023-08-06,Route A,Truck,City C,City W,49,332.43
2607,2023-08-06,Route B,Pipeline,City B,City Y,80,507.91
2608,2023-08-06,Route B,Air,City A,City X,32,168.81
2609,2023-08-06,Route B,Rail,City D,City X,100,662.82
2610,2023-08-06,Route C,Rail,City B,City Z,78,590.25
2611,2023-08-06,Route C,Truck,City A,City X,82,349.27
2612,2023-08-06,Route C,Pipeline,City C,City W,37,119.92
2613,2023-08-06,Route D,Ship,City A,City Z,100,735.12
2614,2023-08-06,Route D,Ship,City B,City Z,74,207.99
2615,2023-08-06,Route D,Truck,City D,City Y,42,577.01
2616,2023-08-07,Route A,Air,City C,City X,18,774.38
2617,2023-08-07,Route A,Truck,City C,City Z,99,451.38
2618,2023-08-07,Route A,Ship,City B,City Z,60,235.41
2619,2023-08-07,Route B,Air,City C,City Y,87,971.72
2620,2023-08-07,Route B,Air,City C,City X,18,128.0
2621,2023-08-07,Route B,Rail,City D,City W,63,800.12
2622,2023-08-07,Route C,Pipeline,City A,City Z,3,570.06
2623,2023-08-07,Route C,Truck,City C,City W,37,579.07
2624,2023-08-07,Route C,Truck,City A,City X,72,782.78
2625,2023-08-07,Route D,Pipeline,City B,City X,74,923.27
2626,2023-08-07,Route D,Pipeline,City B,City X,99,687.11
2627,2023-08-07,Route D,Air,City D,City W,95,160.68
2628,2023-08-08,Route A,Air,City A,City Y,83,579.47
2629,2023-08-08,Route A,Rail,City D,City X,52,578.99
2630,2023-08-08,Route A,Truck,City D,City X,2,232.98
2631,2023-08-08,Route B,Rail,City B,City Z,29,588.53
2632,2023-08-08,Route B,Air,City D,City Y,99,823.31
2633,2023-08-08,Route B,Air,City B,City Y,99,156.8
2634,2023-08-08,Route C,Air,City B,City X,4,538.09
2635,2023-08-08,Route C,Truck,City B,City Z,9,334.19
2636,2023-08-08,Route C,Air,City B,City Y,26,309.9
2637,2023-08-08,Route D,Rail,City C,City Y,28,774.62
2638,2023-08-08,Route D,Truck,City B,City W,16,835.82
2639,2023-08-08,Route D,Rail,City A,City W,96,855.65
2640,2023-08-09,Route A,Ship,City D,City X,58,444.16
2641,2023-08-09,Route A,Ship,City B,City W,76,816.35
2642,2023-08-09,Route A,Truck,City B,City X,21,759.04
2643,2023-08-09,Route B,Truck,City D,City Z,96,995.4
2644,2023-08-09,Route B,Rail,City B,City Y,12,801.79
2645,2023-08-09,Route B,Air,City D,City Z,66,120.87
2646,2023-08-09,Route C,Rail,City A,City X,49,805.38
2647,2023-08-09,Route C,Rail,City A,City Z,47,946.27
2648,2023-08-09,Route C,Truck,City D,City Z,30,999.71
2649,2023-08-09,Route D,Truck,City D,City W,3,951.8
2650,2023-08-09,Route D,Air,City C,City X,19,848.94
2651,2023-08-09,Route D,Ship,City A,City Y,67,164.2
2652,2023-08-10,Route A,Rail,City A,City X,77,804.36
2653,2023-08-10,Route A,Air,City C,City W,21,425.05
2654,2023-08-10,Route A,Ship,City B,City Y,47,880.29
2655,2023-08-10,Route B,Truck,City B,City X,64,212.04
2656,2023-08-10,Route B,Rail,City C,City Z,80,327.86
2657,2023-08-10,Route B,Truck,City C,City X,61,43.88
2658,2023-08-10,Route C,Ship,City D,City X,70,383.27
2659,2023-08-10,Route C,Pipeline,City B,City Y,13,24.79
2660,2023-08-10,Route C,Ship,City A,City W,9,121.29
2661,2023-08-10,Route D,Rail,City D,City W,69,446.01
2662,2023-08-10,Route D,Pipeline,City A,City Z,61,474.79
2663,2023-08-10,Route D,Air,City B,City Z,85,544.59
2664,2023-08-11,Route A,Pipeline,City A,City W,64,751.23
2665,2023-08-11,Route A,Pipeline,City B,City Y,29,519.59
2666,2023-08-11,Route A,Ship,City B,City X,96,103.84
2667,2023-08-11,Route B,Rail,City C,City X,32,233.96
2668,2023-08-11,Route B,Ship,City C,City Z,91,974.22
2669,2023-08-11,Route B,Pipeline,City C,City Y,42,427.8
2670,2023-08-11,Route C,Ship,City A,City W,81,57.54
2671,2023-08-11,Route C,Ship,City B,City X,19,638.28
2672,2023-08-11,Route C,Ship,City B,City W,42,21.6
2673,2023-08-11,Route D,Rail,City D,City Z,25,632.43
2674,2023-08-11,Route D,Pipeline,City D,City W,28,458.66
2675,2023-08-11,Route D,Air,City D,City X,96,286.51
2676,2023-08-12,Route A,Pipeline,City C,City Z,24,262.73
2677,2023-08-12,Route A,Rail,City D,City X,86,857.65
2678,2023-08-12,Route A,Pipeline,City C,City X,47,432.25
2679,2023-08-12,Route B,Truck,City B,City X,30,975.34
2680,2023-08-12,Route B,Truck,City A,City Z,17,874.57
2681,2023-08-12,Route B,Air,City D,City W,71,984.47
2682,2023-08-12,Route C,Truck,City B,City W,66,202.93
2683,2023-08-12,Route C,Ship,City A,City Y,94,747.15
2684,2023-08-12,Route C,Pipeline,City B,City X,69,369.03
2685,2023-08-12,Route D,Ship,City B,City Z,21,109.14
2686,2023-08-12,Route D,Ship,City B,City Y,70,942.77
2687,2023-08-12,Route D,Pipeline,City D,City Y,36,58.42
2688,2023-08-13,Route A,Rail,City C,City W,67,972.29
2689,2023-08-13,Route A,Rail,City D,City Z,18,724.33
2690,2023-08-13,Route A,Air,City A,City X,33,711.26
2691,2023-08-13,Route B,Air,City B,City X,8,757.62
2692,2023-08-13,Route B,Ship,City B,City W,21,766.95
2693,2023-08-13,Route B,Ship,City D,City Y,83,424.82
2694,2023-08-13,Route C,Pipeline,City B,City Y,45,79.83
2695,2023-08-13,Route C,Air,City B,City W,16,728.72
2696,2023-08-13,Route C,Pipeline,City B,City Y,57,150.98
2697,2023-08-13,Route D,Air,City C,City X,82,126.12
2698,2023-08-13,Route D,Air,City A,City W,30,663.82
2699,2023-08-13,Route D,Air,City A,City W,20,79.7
2700,2023-08-14,Route A,Air,City C,City X,49,839.6
2701,2023-08-14,Route A,Air,City A,City W,55,589.13
2702,2023-08-14,Route A,Rail,City C,City Y,67,112.02
2703,2023-08-14,Route B,Pipeline,City C,City Y,86,499.59
2704,2023-08-14,Route B,Rail,City D,City X,82,114.14
2705,2023-08-14,Route B,Air,City C,City Z,82,512.75
2706,2023-08-14,Route C,Rail,City C,City Z,11,22.8
2707,2023-08-14,Route C,Rail,City B,City W,29,595.17
2708,2023-08-14,Route C,Air,City A,City W,72,610.57
2709,2023-08-14,Route D,Pipeline,City D,City W,6,605.65
2710,2023-08-14,Route D,Pipeline,City A,City X,16,967.06
2711,2023-08-14,Route D,Ship,City C,City W,51,721.11
2712,2023-08-15,Route A,Truck,City C,City W,59,577.61
2713,2023-08-15,Route A,Pipeline,City A,City W,81,746.94
2714,2023-08-15,Route A,Rail,City A,City Y,73,188.93
2715,2023-08-15,Route B,Air,City A,City Z,53,803.88
2716,2023-08-15,Route B,Rail,City C,City Z,88,350.61
2717,2023-08-15,Route B,Ship,City C,City W,7,331.27
2718,2023-08-15,Route C,Air,City B,City Y,72,773.1
2719,2023-08-15,Route C,Pipeline,City C,City W,97,355.05
2720,2023-08-15,Route C,Ship,City D,City X,43,358.29
2721,2023-08-15,Route D,Pipeline,City B,City Z,40,110.29
2722,2023-08-15,Route D,Truck,City D,City Z,80,502.22
2723,2023-08-15,Route D,Ship,City D,City Y,34,857.42
2724,2023-08-16,Route A,Rail,City C,City Z,57,896.82
2725,2023-08-16,Route A,Ship,City B,City Z,3,120.37
2726,2023-08-16,Route A,Pipeline,City C,City Z,97,564.32
2727,2023-08-16,Route B,Ship,City D,City X,26,102.43
2728,2023-08-16,Route B,Pipeline,City D,City Z,19,718.73
2729,2023-08-16,Route B,Pipeline,City C,City W,18,922.05
2730,2023-08-16,Route C,Truck,City C,City X,42,999.44
2731,2023-08-16,Route C,Rail,City A,City Y,71,163.46
2732,2023-08-16,Route C,Air,City A,City W,29,834.92
2733,2023-08-16,Route D,Ship,City B,City Y,57,651.42
2734,2023-08-16,Route D,Ship,City B,City X,38,251.24
2735,2023-08-16,Route D,Truck,City D,City W,54,560.76
2736,2023-08-17,Route A,Pipeline,City B,City W,24,849.43
2737,2023-08-17,Route A,Pipeline,City D,City W,96,268.88
2738,2023-08-17,Route A,Air,City C,City W,48,370.87
2739,2023-08-17,Route B,Ship,City C,City Z,10,958.51
2740,2023-08-17,Route B,Ship,City C,City Y,69,583.17
2741,2023-08-17,Route B,Truck,City D,City Z,14,809.18
2742,2023-08-17,Route C,Pipeline,City B,City Z,92,705.12
2743,2023-08-17,Route C,Pipeline,City B,City W,35,578.52
2744,2023-08-17,Route C,Truck,City D,City W,64,595.15
2745,2023-08-17,Route D,Truck,City B,City X,72,453.98
2746,2023-08-17,Route D,Truck,City C,City W,91,156.4
2747,2023-08-17,Route D,Air,City A,City Z,73,259.49
2748,2023-08-18,Route A,Truck,City D,City W,91,766.72
2749,2023-08-18,Route A,Ship,City D,City Y,85,457.59
2750,2023-08-18,Route A,Pipeline,City C,City Z,30,574.16
2751,2023-08-18,Route B,Pipeline,City D,City Y,99,544.22
2752,2023-08-18,Route B,Pipeline,City C,City X,79,62.44
2753,2023-08-18,Route B,Air,City A,City X,79,72.99
2754,2023-08-18,Route C,Rail,City B,City Y,32,979.98
2755,2023-08-18,Route C,Ship,City B,City X,84,929.54
2756,2023-08-18,Route C,Truck,City C,City X,13,946.69
2757,2023-08-18,Route D,Pipeline,City D,City W,49,699.45
2758,2023-08-18,Route D,Ship,City C,City Y,13,318.08
2759,2023-08-18,Route D,Ship,City D,City Z,64,99.83
2760,2023-08-19,Route A,Air,City D,City Y,30,357.69
2761,2023-08-19,Route A,Truck,City C,City W,97,103.09
2762,2023-08-19,Route A,Air,City A,City X,72,68.55
2763,2023-08-19,Route B,Air,City A,City Y,1,963.96
2764,2023-08-19,Route B,Pipeline,City A,City X,42,390.91
2765,2023-08-19,Route B,Truck,City C,City X,23,196.6
2766,2023-08-19,Route C,Pipeline,City D,City Y,69,226.19
2767,2023-08-19,Route C,Air,City A,City Y,77,380.43
2768,2023-08-19,Route C,Ship,City D,City Y,65,157.36
2769,2023-08-19,Route D,Rail,City A,City X,69,889.35
2770,2023-08-19,Route D,Truck,City C,City Z,14,355.56
2771,2023-08-19,Route D,Ship,City B,City X,64,201.23
2772,2023-08-20,Route A,Ship,City C,City W,85,552.5
2773,2023-08-20,Route A,Rail,City D,City X,86,558.92
2774,2023-08-20,Route A,Air,City B,City Z,19,247.06
2775,2023-08-20,Route B,Rail,City B,City W,6,364.74
2776,2023-08-20,Route B,Rail,City A,City X,85,658.26
2777,2023-08-20,Route B,Pipeline,City D,City Y,37,327.11
2778,2023-08-20,Route C,Rail,City B,City Z,81,432.06
2779,2023-08-20,Route C,Rail,City D,City X,63,33.6
2780,2023-08-20,Route C,Truck,City C,City W,79,394.92
2781,2023-08-20,Route D,Rail,City C,City X,68,832.94
2782,2023-08-20,Route D,Ship,City A,City Z,76,750.37
2783,2023-08-20,Route D,Pipeline,City B,City Z,95,57.48
2784,2023-08-21,Route A,Truck,City A,City Z,50,196.36
2785,2023-08-21,Route A,Pipeline,City A,City W,95,513.29
2786,2023-08-21,Route A,Ship,City C,City X,28,107.66
2787,2023-08-21,Route B,Ship,City B,City Z,10,716.89
2788,2023-08-21,Route B,Rail,City B,City X,6,922.87
2789,2023-08-21,Route B,Ship,City A,City Z,1,905.35
2790,2023-08-21,Route C,Air,City B,City W,30,378.07
2791,2023-08-21,Route C,Rail,City A,City Y,19,602.76
2792,2023-08-21,Route C,Pipeline,City C,City W,88,574.83
2793,2023-08-21,Route D,Air,City B,City Z,53,693.38
2794,2023-08-21,Route D,Rail,City D,City W,36,844.21
2795,2023-08-21,Route D,Ship,City D,City Z,77,20.33
2796,2023-08-22,Route A,Rail,City A,City W,17,666.33
2797,2023-08-22,Route A,Ship,City A,City X,15,167.33
2798,2023-08-22,Route A,Rail,City A,City Y,69,334.1
2799,2023-08-22,Route B,Air,City D,City Z,69,293.57
2800,2023-08-22,Route B,Pipeline,City C,City X,98,128.21
2801,2023-08-22,Route B,Ship,City A,City W,26,135.84
2802,2023-08-22,Route C,Truck,City D,City W,14,120.29
2803,2023-08-22,Route C,Truck,City D,City Y,11,764.92
2804,2023-08-22,Route C,Truck,City B,City W,79,377.19
2805,2023-08-22,Route D,Ship,City D,City X,85,934.28
2806,2023-08-22,Route D,Ship,City B,City Z,6,573.11
2807,2023-08-22,Route D,Ship,City C,City Z,23,356.62
2808,2023-08-23,Route A,Ship,City A,City W,49,161.57
2809,2023-08-23,Route A,Air,City A,City Y,24,630.94
2810,2023-08-23,Route A,Air,City D,City X,57,78.69
2811,2023-08-23,Route B,Ship,City C,City Y,19,551.65
2812,2023-08-23,Route B,Air,City A,City X,88,74.48
2813,2023-08-23,Route B,Pipeline,City A,City Y,93,933.47
2814,2023-08-23,Route C,Air,City A,City Y,14,687.47
2815,2023-08-23,Route C,Truck,City D,City X,73,67.83
2816,2023-08-23,Route C,Rail,City A,City Y,98,632.0
2817,2023-08-23,Route D,Pipeline,City A,City X,84,825.76
2818,2023-08-23,Route D,Rail,City D,City Z,88,619.89
2819,2023-08-23,Route D,Rail,City B,City W,79,257.54
2820,2023-08-24,Route A,Rail,City D,City Y,59,541.09
2821,2023-08-24,Route A,Air,City B,City Y,37,640.72
2822,2023-08-24,Route A,Ship,City D,City Z,21,374.4
2823,2023-08-24,Route B,Truck,City D,City Z,19,52.13
2824,2023-08-24,Route B,Rail,City B,City W,17,841.73
2825,2023-08-24,Route B,Air,City B,City W,54,884.79
2826,2023-08-24,Route C,Rail,City D,City W,50,468.88
2827,2023-08-24,Route C,Air,City C,City W,18,726.07
2828,2023-08-24,Route C,Ship,City B,City Y,92,199.06
2829,2023-08-24,Route D,Ship,City C,City W,71,863.81
2830,2023-08-24,Route D,Rail,City C,City Z,28,398.9
2831,2023-08-24,Route D,Rail,City A,City W,39,905.63
2832,2023-08-25,Route A,Pipeline,City D,City X,26,225.01
2833,2023-08-25,Route A,Pipeline,City B,City W,67,437.47
2834,2023-08-25,Route A,Rail,City A,City Y,50,571.72
2835,2023-08-25,Route B,Ship,City C,City Y,83,407.86
2836,2023-08-25,Route B,Ship,City B,City W,41,473.89
2837,2023-08-25,Route B,Ship,City D,City Z,79,933.69
2838,2023-08-25,Route C,Pipeline,City A,City X,9,94.89
2839,2023-08-25,Route C,Truck,City A,City Z,12,320.16
2840,2023-08-25,Route C,Air,City B,City Y,28,314.49
2841,2023-08-25,Route D,Truck,City C,City Z,75,905.47
2842,2023-08-25,Route D,Rail,City D,City Z,91,183.47
2843,2023-08-25,Route D,Air,City A,City Y,20,171.62
2844,2023-08-26,Route A,Truck,City D,City Y,72,556.8
2845,2023-08-26,Route A,Rail,City C,City Y,15,667.23
2846,2023-08-26,Route A,Ship,City D,City X,97,48.98
2847,2023-08-26,Route B,Rail,City D,City W,62,178.75
2848,2023-08-26,Route B,Truck,City C,City W,75,576.19
2849,2023-08-26,Route B,Rail,City A,City W,86,571.12
2850,2023-08-26,Route C,Air,City A,City Z,9,185.46
2851,2023-08-26,Route C,Pipeline,City C,City W,20,119.86
2852,2023-08-26,Route C,Ship,City C,City Z,92,794.85
2853,2023-08-26,Route D,Truck,City C,City W,3,625.64
2854,2023-08-26,Route D,Pipeline,City D,City Y,47,852.74
2855,2023-08-26,Route D,Ship,City C,City X,63,325.38
2856,2023-08-27,Route A,Ship,City A,City Y,90,313.57
2857,2023-08-27,Route A,Rail,City D,City Z,6,280.11
2858,2023-08-27,Route A,Rail,City A,City Z,71,41.06
2859,2023-08-27,Route B,Pipeline,City A,City X,39,386.86
2860,2023-08-27,Route B,Rail,City D,City W,5,698.34
2861,2023-08-27,Route B,Air,City D,City Z,47,805.11
2862,2023-08-27,Route C,Rail,City D,City Z,17,943.48
2863,2023-08-27,Route C,Air,City B,City W,37,274.01
2864,2023-08-27,Route C,Rail,City A,City Z,66,896.86
2865,2023-08-27,Route D,Truck,City B,City X,32,83.67
2866,2023-08-27,Route D,Air,City A,City Y,74,803.44
2867,2023-08-27,Route D,Truck,City A,City X,93,23.31
2868,2023-08-28,Route A,Air,City A,City Y,75,629.87
2869,2023-08-28,Route A,Rail,City C,City X,79,130.76
2870,2023-08-28,Route A,Ship,City B,City X,24,100.79
2871,2023-08-28,Route B,Truck,City A,City W,88,240.74
2872,2023-08-28,Route B,Truck,City A,City W,42,629.2
2873,2023-08-28,Route B,Ship,City D,City Y,91,988.05
2874,2023-08-28,Route C,Pipeline,City B,City W,37,734.25
2875,2023-08-28,Route C,Pipeline,City A,City W,24,512.51
2876,2023-08-28,Route C,Truck,City B,City Y,34,152.45
2877,2023-08-28,Route D,Pipeline,City B,City X,90,764.05
2878,2023-08-28,Route D,Ship,City B,City Z,97,992.06
2879,2023-08-28,Route D,Ship,City D,City Z,77,418.16
2880,2023-08-29,Route A,Air,City B,City W,33,826.22
2881,2023-08-29,Route A,Ship,City A,City Z,37,756.75
2882,2023-08-29,Route A,Truck,City A,City X,64,350.78
2883,2023-08-29,Route B,Truck,City D,City X,87,766.79
2884,2023-08-29,Route B,Rail,City A,City X,41,592.26
2885,2023-08-29,Route B,Air,City A,City Z,94,841.33
2886,2023-08-29,Route C,Rail,City C,City W,48,504.7
2887,2023-08-29,Route C,Rail,City C,City Y,30,591.36
2888,2023-08-29,Route C,Truck,City C,City W,60,881.17
2889,2023-08-29,Route D,Air,City D,City W,60,457.65
2890,2023-08-29,Route D,Ship,City D,City W,4,874.63
2891,2023-08-29,Route D,Air,City D,City Y,52,372.05
2892,2023-08-30,Route A,Rail,City B,City Y,76,946.58
2893,2023-08-30,Route A,Ship,City A,City X,51,477.57
2894,2023-08-30,Route A,Air,City C,City Y,3,502.35
2895,2023-08-30,Route B,Ship,City C,City Z,30,198.05
2896,2023-08-30,Route B,Pipeline,City D,City W,56,947.86
2897,2023-08-30,Route B,Ship,City D,City X,46,961.83
2898,2023-08-30,Route C,Truck,City C,City W,78,296.43
2899,2023-08-30,Route C,Ship,City D,City Y,54,495.6
2900,2023-08-30,Route C,Air,City B,City Z,81,317.51
2901,2023-08-30,Route D,Pipeline,City D,City X,77,138.13
2902,2023-08-30,Route D,Air,City C,City Z,89,865.46
2903,2023-08-30,Route D,Air,City D,City X,3,452.61
2904,2023-08-31,Route A,Rail,City B,City Y,42,691.4
2905,2023-08-31,Route A,Air,City D,City Z,72,347.35
2906,2023-08-31,Route A,Air,City B,City Y,42,783.78
2907,2023-08-31,Route B,Pipeline,City B,City Y,32,493.7
2908,2023-08-31,Route B,Rail,City A,City Z,66,881.92
2909,2023-08-31,Route B,Rail,City B,City Z,11,533.94
2910,2023-08-31,Route C,Rail,City C,City X,58,395.68
2911,2023-08-31,Route C,Ship,City C,City Y,47,849.3
2912,2023-08-31,Route C,Truck,City D,City Y,29,636.74
2913,2023-08-31,Route D,Air,City C,City W,72,154.66
2914,2023-08-31,Route D,Air,City C,City W,41,608.72
2915,2023-08-31,Route D,Pipeline,City B,City Y,77,609.03
2916,2023-09-01,Route A,Air,City A,City Y,68,800.86
