,Timestamp,Inventory Location Identifier,Product Identifier,Inventory Quantity,Safety Stock Levels,Carrying Costs
2621,2023-08-07,Warehouse B,PROD003,183,61,0.74
2622,2023-08-07,Distribution Center X,PROD001,607,86,0.47
2623,2023-08-07,Distribution Center X,PROD002,826,148,0.53
2624,2023-08-07,Distribution Center X,PROD003,129,76,0.23
2625,2023-08-07,Distribution Center Y,PROD001,277,116,0.51
2626,2023-08-07,Distribution Center Y,PROD002,244,72,0.65
2627,2023-08-07,Distribution Center Y,PROD003,38,126,0.26
2628,2023-08-08,Warehouse A,PROD001,511,128,0.96
2629,2023-08-08,Warehouse A,PROD002,642,150,0.37
2630,2023-08-08,Warehouse A,PROD003,428,50,0.6
2631,2023-08-08,Warehouse B,PROD001,196,65,0.99
2632,2023-08-08,Warehouse B,PROD002,1000,62,0.66
2633,2023-08-08,Warehouse B,PROD003,883,147,0.99
2634,2023-08-08,Distribution Center X,PROD001,519,78,0.52
2635,2023-08-08,Distribution Center X,PROD002,641,134,0.29
2636,2023-08-08,Distribution Center X,PROD003,54,74,0.2
2637,2023-08-08,Distribution Center Y,PROD001,152,137,0.86
2638,2023-08-08,Distribution Center Y,PROD002,933,110,0.55
2639,2023-08-08,Distribution Center Y,PROD003,163,135,0.93
2640,2023-08-09,Warehouse A,PROD001,55,132,0.43
2641,2023-08-09,Warehouse A,PROD002,214,105,0.33
2642,2023-08-09,Warehouse A,PROD003,631,147,0.51
2643,2023-08-09,Warehouse B,PROD001,106,144,0.15
2644,2023-08-09,Warehouse B,PROD002,550,72,0.24
2645,2023-08-09,Warehouse B,PROD003,29,112,0.56
2646,2023-08-09,Distribution Center X,PROD001,72,80,0.75
2647,2023-08-09,Distribution Center X,PROD002,606,124,0.39
2648,2023-08-09,Distribution Center X,PROD003,203,145,0.71
2649,2023-08-09,Distribution Center Y,PROD001,333,79,0.8
2650,2023-08-09,Distribution Center Y,PROD002,333,79,0.19
2651,2023-08-09,Distribution Center Y,PROD003,755,102,0.88
2652,2023-08-10,Warehouse A,PROD001,384,78,0.17
2653,2023-08-10,Warehouse A,PROD002,599,112,0.15
2654,2023-08-10,Warehouse A,PROD003,446,68,0.29
2655,2023-08-10,Warehouse B,PROD001,624,108,0.26
2656,2023-08-10,Warehouse B,PROD002,382,67,0.51
2657,2023-08-10,Warehouse B,PROD003,198,130,0.42
2658,2023-08-10,Distribution Center X,PROD001,276,75,0.4
2659,2023-08-10,Distribution Center X,PROD002,32,138,0.61
2660,2023-08-10,Distribution Center X,PROD003,287,67,0.2
2661,2023-08-10,Distribution Center Y,PROD001,476,108,0.48
2662,2023-08-10,Distribution Center Y,PROD002,778,93,0.3
2663,2023-08-10,Distribution Center Y,PROD003,302,127,0.24
2664,2023-08-11,Warehouse A,PROD001,813,131,0.96
2665,2023-08-11,Warehouse A,PROD002,927,71,0.62
2666,2023-08-11,Warehouse A,PROD003,566,79,0.18
2667,2023-08-11,Warehouse B,PROD001,877,116,0.54
2668,2023-08-11,Warehouse B,PROD002,221,125,0.53
2669,2023-08-11,Warehouse B,PROD003,473,85,0.11
2670,2023-08-11,Distribution Center X,PROD001,438,144,0.89
2671,2023-08-11,Distribution Center X,PROD002,253,91,0.49
2672,2023-08-11,Distribution Center X,PROD003,227,125,0.95
2673,2023-08-11,Distribution Center Y,PROD001,935,123,0.91
2674,2023-08-11,Distribution Center Y,PROD002,427,55,0.14
2675,2023-08-11,Distribution Center Y,PROD003,481,143,0.79
2676,2023-08-12,Warehouse A,PROD001,34,104,0.58
2677,2023-08-12,Warehouse A,PROD002,490,139,0.84
2678,2023-08-12,Warehouse A,PROD003,463,113,0.32
2679,2023-08-12,Warehouse B,PROD001,571,146,0.11
2680,2023-08-12,Warehouse B,PROD002,749,102,0.95
2681,2023-08-12,Warehouse B,PROD003,135,95,0.37
2682,2023-08-12,Distribution Center X,PROD001,663,61,0.11
2683,2023-08-12,Distribution Center X,PROD002,685,89,0.25
2684,2023-08-12,Distribution Center X,PROD003,470,123,0.77
2685,2023-08-12,Distribution Center Y,PROD001,24,108,0.52
2686,2023-08-12,Distribution Center Y,PROD002,141,140,0.46
2687,2023-08-12,Distribution Center Y,PROD003,808,97,0.66
2688,2023-08-13,Warehouse A,PROD001,720,131,0.1
2689,2023-08-13,Warehouse A,PROD002,642,59,0.45
2690,2023-08-13,Warehouse A,PROD003,707,92,0.58
2691,2023-08-13,Warehouse B,PROD001,303,104,0.78
2692,2023-08-13,Warehouse B,PROD002,714,128,0.59
2693,2023-08-13,Warehouse B,PROD003,813,76,0.81
2694,2023-08-13,Distribution Center X,PROD001,82,129,0.89
2695,2023-08-13,Distribution Center X,PROD002,753,57,0.56
2696,2023-08-13,Distribution Center X,PROD003,931,136,0.43
2697,2023-08-13,Distribution Center Y,PROD001,52,64,0.44
2698,2023-08-13,Distribution Center Y,PROD002,476,129,0.14
2699,2023-08-13,Distribution Center Y,PROD003,375,72,0.68
2700,2023-08-14,Warehouse A,PROD001,721,58,0.6
2701,2023-08-14,Warehouse A,PROD002,792,76,0.22
2702,2023-08-14,Warehouse A,PROD003,342,80,0.59
2703,2023-08-14,Warehouse B,PROD001,664,111,0.76
2704,2023-08-14,Warehouse B,PROD002,770,124,0.88
2705,2023-08-14,Warehouse B,PROD003,719,76,0.78
2706,2023-08-14,Distribution Center X,PROD001,779,78,0.39
2707,2023-08-14,Distribution Center X,PROD002,919,84,0.55
2708,2023-08-14,Distribution Center X,PROD003,433,85,0.15
2709,2023-08-14,Distribution Center Y,PROD001,381,94,0.51
2710,2023-08-14,Distribution Center Y,PROD002,513,117,0.85
2711,2023-08-14,Distribution Center Y,PROD003,481,140,0.58
2712,2023-08-15,Warehouse A,PROD001,845,118,0.91
2713,2023-08-15,Warehouse A,PROD002,462,129,0.43
2714,2023-08-15,Warehouse A,PROD003,689,138,0.83
2715,2023-08-15,Warehouse B,PROD001,963,58,0.27
2716,2023-08-15,Warehouse B,PROD002,905,108,0.18
2717,2023-08-15,Warehouse B,PROD003,400,72,0.36
2718,2023-08-15,Distribution Center X,PROD001,979,59,0.2
2719,2023-08-15,Distribution Center X,PROD002,282,64,0.73
2720,2023-08-15,Distribution Center X,PROD003,508,69,0.89
2721,2023-08-15,Distribution Center Y,PROD001,533,130,0.12
2722,2023-08-15,Distribution Center Y,PROD002,426,137,0.59
2723,2023-08-15,Distribution Center Y,PROD003,135,110,0.41
2724,2023-08-16,Warehouse A,PROD001,454,144,0.68
2725,2023-08-16,Warehouse A,PROD002,298,74,0.16
2726,2023-08-16,Warehouse A,PROD003,892,79,0.85
2727,2023-08-16,Warehouse B,PROD001,532,132,0.4
2728,2023-08-16,Warehouse B,PROD002,592,93,0.69
2729,2023-08-16,Warehouse B,PROD003,805,91,0.54
2730,2023-08-16,Distribution Center X,PROD001,681,139,0.58
2731,2023-08-16,Distribution Center X,PROD002,561,106,0.51
2732,2023-08-16,Distribution Center X,PROD003,580,66,0.91
2733,2023-08-16,Distribution Center Y,PROD001,313,71,0.81
2734,2023-08-16,Distribution Center Y,PROD002,232,111,0.43
2735,2023-08-16,Distribution Center Y,PROD003,295,148,0.86
2736,2023-08-17,Warehouse A,PROD001,151,95,0.36
2737,2023-08-17,Warehouse A,PROD002,979,71,0.66
2738,2023-08-17,Warehouse A,PROD003,164,141,0.58
2739,2023-08-17,Warehouse B,PROD001,186,72,0.86
2740,2023-08-17,Warehouse B,PROD002,709,135,0.82
2741,2023-08-17,Warehouse B,PROD003,165,80,0.21
2742,2023-08-17,Distribution Center X,PROD001,324,123,0.21
2743,2023-08-17,Distribution Center X,PROD002,266,97,0.27
2744,2023-08-17,Distribution Center X,PROD003,575,140,0.13
2745,2023-08-17,Distribution Center Y,PROD001,324,94,0.23
2746,2023-08-17,Distribution Center Y,PROD002,459,119,0.98
2747,2023-08-17,Distribution Center Y,PROD003,546,88,0.21
2748,2023-08-18,Warehouse A,PROD001,25,101,0.94
2749,2023-08-18,Warehouse A,PROD002,786,68,0.95
2750,2023-08-18,Warehouse A,PROD003,950,90,0.24
2751,2023-08-18,Warehouse B,PROD001,993,144,0.59
2752,2023-08-18,Warehouse B,PROD002,519,92,0.68
2753,2023-08-18,Warehouse B,PROD003,302,110,0.91
2754,2023-08-18,Distribution Center X,PROD001,992,146,0.98
2755,2023-08-18,Distribution Center X,PROD002,587,135,0.23
2756,2023-08-18,Distribution Center X,PROD003,578,143,0.92
2757,2023-08-18,Distribution Center Y,PROD001,452,93,0.72
2758,2023-08-18,Distribution Center Y,PROD002,749,111,0.91
2759,2023-08-18,Distribution Center Y,PROD003,142,136,0.6
2760,2023-08-19,Warehouse A,PROD001,315,53,0.46
2761,2023-08-19,Warehouse A,PROD002,861,78,0.5
2762,2023-08-19,Warehouse A,PROD003,94,91,0.15
2763,2023-08-19,Warehouse B,PROD001,656,74,0.63
2764,2023-08-19,Warehouse B,PROD002,227,150,0.94
2765,2023-08-19,Warehouse B,PROD003,284,75,0.12
2766,2023-08-19,Distribution Center X,PROD001,551,107,0.71
2767,2023-08-19,Distribution Center X,PROD002,980,61,0.98
2768,2023-08-19,Distribution Center X,PROD003,403,74,0.54
2769,2023-08-19,Distribution Center Y,PROD001,617,127,0.56
2770,2023-08-19,Distribution Center Y,PROD002,57,135,0.42
2771,2023-08-19,Distribution Center Y,PROD003,151,141,0.87
2772,2023-08-20,Warehouse A,PROD001,378,99,0.44
2773,2023-08-20,Warehouse A,PROD002,291,94,0.42
2774,2023-08-20,Warehouse A,PROD003,1000,107,0.89
2775,2023-08-20,Warehouse B,PROD001,89,77,0.76
2776,2023-08-20,Warehouse B,PROD002,454,144,0.99
2777,2023-08-20,Warehouse B,PROD003,822,106,0.36
2778,2023-08-20,Distribution Center X,PROD001,825,143,0.97
2779,2023-08-20,Distribution Center X,PROD002,434,143,0.91
2780,2023-08-20,Distribution Center X,PROD003,142,125,0.64
2781,2023-08-20,Distribution Center Y,PROD001,147,76,0.37
2782,2023-08-20,Distribution Center Y,PROD002,888,117,0.99
2783,2023-08-20,Distribution Center Y,PROD003,67,125,0.78
2784,2023-08-21,Warehouse A,PROD001,90,50,0.47
2785,2023-08-21,Warehouse A,PROD002,936,84,0.47
2786,2023-08-21,Warehouse A,PROD003,569,109,0.74
2787,2023-08-21,Warehouse B,PROD001,773,67,0.28
2788,2023-08-21,Warehouse B,PROD002,852,98,0.36
2789,2023-08-21,Warehouse B,PROD003,502,55,0.84
2790,2023-08-21,Distribution Center X,PROD001,309,124,0.37
2791,2023-08-21,Distribution Center X,PROD002,572,144,0.52
2792,2023-08-21,Distribution Center X,PROD003,27,50,0.24
2793,2023-08-21,Distribution Center Y,PROD001,307,131,0.85
2794,2023-08-21,Distribution Center Y,PROD002,483,65,0.69
2795,2023-08-21,Distribution Center Y,PROD003,914,86,0.48
2796,2023-08-22,Warehouse A,PROD001,503,138,0.68
2797,2023-08-22,Warehouse A,PROD002,29,65,0.79
2798,2023-08-22,Warehouse A,PROD003,504,58,0.64
2799,2023-08-22,Warehouse B,PROD001,370,124,0.53
2800,2023-08-22,Warehouse B,PROD002,446,83,0.67
2801,2023-08-22,Warehouse B,PROD003,487,138,0.84
2802,2023-08-22,Distribution Center X,PROD001,382,115,0.76
2803,2023-08-22,Distribution Center X,PROD002,17,83,0.25
2804,2023-08-22,Distribution Center X,PROD003,59,68,0.39
2805,2023-08-22,Distribution Center Y,PROD001,899,138,0.22
2806,2023-08-22,Distribution Center Y,PROD002,167,56,0.35
2807,2023-08-22,Distribution Center Y,PROD003,429,131,0.92
2808,2023-08-23,Warehouse A,PROD001,364,56,0.36
2809,2023-08-23,Warehouse A,PROD002,542,131,0.94
2810,2023-08-23,Warehouse A,PROD003,526,74,0.79
2811,2023-08-23,Warehouse B,PROD001,187,147,0.19
2812,2023-08-23,Warehouse B,PROD002,770,71,0.59
2813,2023-08-23,Warehouse B,PROD003,893,90,0.84
2814,2023-08-23,Distribution Center X,PROD001,701,88,0.34
2815,2023-08-23,Distribution Center X,PROD002,714,138,0.43
2816,2023-08-23,Distribution Center X,PROD003,547,124,0.42
2817,2023-08-23,Distribution Center Y,PROD001,147,51,0.22
2818,2023-08-23,Distribution Center Y,PROD002,288,97,0.8
2819,2023-08-23,Distribution Center Y,PROD003,421,93,0.93
2820,2023-08-24,Warehouse A,PROD001,166,63,0.3
2821,2023-08-24,Warehouse A,PROD002,515,78,0.85
2822,2023-08-24,Warehouse A,PROD003,814,121,0.65
2823,2023-08-24,Warehouse B,PROD001,851,117,0.86
2824,2023-08-24,Warehouse B,PROD002,729,120,0.73
2825,2023-08-24,Warehouse B,PROD003,821,64,0.48
2826,2023-08-24,Distribution Center X,PROD001,938,59,0.2
2827,2023-08-24,Distribution Center X,PROD002,134,52,0.53
2828,2023-08-24,Distribution Center X,PROD003,319,138,0.43
2829,2023-08-24,Distribution Center Y,PROD001,836,106,0.9
2830,2023-08-24,Distribution Center Y,PROD002,611,116,0.79
2831,2023-08-24,Distribution Center Y,PROD003,350,72,0.74
2832,2023-08-25,Warehouse A,PROD001,29,145,0.83
2833,2023-08-25,Warehouse A,PROD002,227,66,0.87
2834,2023-08-25,Warehouse A,PROD003,145,138,0.3
2835,2023-08-25,Warehouse B,PROD001,128,76,0.22
2836,2023-08-25,Warehouse B,PROD002,80,104,0.72
2837,2023-08-25,Warehouse B,PROD003,802,64,0.17
2838,2023-08-25,Distribution Center X,PROD001,793,111,0.78
2839,2023-08-25,Distribution Center X,PROD002,43,75,0.2
2840,2023-08-25,Distribution Center X,PROD003,812,134,0.56
2841,2023-08-25,Distribution Center Y,PROD001,60,110,0.21
2842,2023-08-25,Distribution Center Y,PROD002,259,55,0.16
2843,2023-08-25,Distribution Center Y,PROD003,683,51,0.78
2844,2023-08-26,Warehouse A,PROD001,801,65,0.93
2845,2023-08-26,Warehouse A,PROD002,210,125,0.91
2846,2023-08-26,Warehouse A,PROD003,189,135,0.42
2847,2023-08-26,Warehouse B,PROD001,92,68,0.86
2848,2023-08-26,Warehouse B,PROD002,964,85,0.95
2849,2023-08-26,Warehouse B,PROD003,356,95,0.24
2850,2023-08-26,Distribution Center X,PROD001,512,149,0.76
2851,2023-08-26,Distribution Center X,PROD002,247,114,0.61
2852,2023-08-26,Distribution Center X,PROD003,101,124,0.79
2853,2023-08-26,Distribution Center Y,PROD001,541,77,0.74
2854,2023-08-26,Distribution Center Y,PROD002,987,86,0.25
2855,2023-08-26,Distribution Center Y,PROD003,772,118,0.1
2856,2023-08-27,Warehouse A,PROD001,742,62,0.93
2857,2023-08-27,Warehouse A,PROD002,942,114,0.87
2858,2023-08-27,Warehouse A,PROD003,486,96,0.73
2859,2023-08-27,Warehouse B,PROD001,189,106,0.71
2860,2023-08-27,Warehouse B,PROD002,109,73,0.85
2861,2023-08-27,Warehouse B,PROD003,388,104,0.29
2862,2023-08-27,Distribution Center X,PROD001,233,102,0.2
2863,2023-08-27,Distribution Center X,PROD002,321,65,0.52
2864,2023-08-27,Distribution Center X,PROD003,532,67,0.55
2865,2023-08-27,Distribution Center Y,PROD001,369,140,0.36
2866,2023-08-27,Distribution Center Y,PROD002,739,55,0.17
2867,2023-08-27,Distribution Center Y,PROD003,505,64,0.45
2868,2023-08-28,Warehouse A,PROD001,467,126,0.76
2869,2023-08-28,Warehouse A,PROD002,703,106,0.3
2870,2023-08-28,Warehouse A,PROD003,417,87,0.99
2871,2023-08-28,Warehouse B,PROD001,438,74,0.87
2872,2023-08-28,Warehouse B,PROD002,916,110,0.95
2873,2023-08-28,Warehouse B,PROD003,376,72,0.11
2874,2023-08-28,Distribution Center X,PROD001,690,112,0.7
2875,2023-08-28,Distribution Center X,PROD002,405,106,0.57
2876,2023-08-28,Distribution Center X,PROD003,692,60,0.21
2877,2023-08-28,Distribution Center Y,PROD001,404,101,0.73
2878,2023-08-28,Distribution Center Y,PROD002,104,144,0.93
2879,2023-08-28,Distribution Center Y,PROD003,172,58,0.43
2880,2023-08-29,Warehouse A,PROD001,203,93,0.28
2881,2023-08-29,Warehouse A,PROD002,864,101,0.21
2882,2023-08-29,Warehouse A,PROD003,858,104,0.75
2883,2023-08-29,Warehouse B,PROD001,285,147,0.74
2884,2023-08-29,Warehouse B,PROD002,595,125,0.35
2885,2023-08-29,Warehouse B,PROD003,808,132,0.95
2886,2023-08-29,Distribution Center X,PROD001,364,110,0.7
2887,2023-08-29,Distribution Center X,PROD002,972,101,0.99
2888,2023-08-29,Distribution Center X,PROD003,523,85,0.23
2889,2023-08-29,Distribution Center Y,PROD001,465,63,0.21
2890,2023-08-29,Distribution Center Y,PROD002,501,113,0.31
2891,2023-08-29,Distribution Center Y,PROD003,965,67,0.13
2892,2023-08-30,Warehouse A,PROD001,755,56,0.85
2893,2023-08-30,Warehouse A,PROD002,510,136,0.12
2894,2023-08-30,Warehouse A,PROD003,183,98,0.64
2895,2023-08-30,Warehouse B,PROD001,334,69,0.37
2896,2023-08-30,Warehouse B,PROD002,638,62,0.78
2897,2023-08-30,Warehouse B,PROD003,676,146,0.57
2898,2023-08-30,Distribution Center X,PROD001,504,109,0.28
2899,2023-08-30,Distribution Center X,PROD002,677,113,0.54
2900,2023-08-30,Distribution Center X,PROD003,267,119,0.41
2901,2023-08-30,Distribution Center Y,PROD001,880,119,0.59
2902,2023-08-30,Distribution Center Y,PROD002,975,147,0.13
2903,2023-08-30,Distribution Center Y,PROD003,440,65,0.45
2904,2023-08-31,Warehouse A,PROD001,322,98,0.5
2905,2023-08-31,Warehouse A,PROD002,36,54,0.26
2906,2023-08-31,Warehouse A,PROD003,675,149,0.37
2907,2023-08-31,Warehouse B,PROD001,723,71,0.54
2908,2023-08-31,Warehouse B,PROD002,137,89,0.74
2909,2023-08-31,Warehouse B,PROD003,499,147,0.2
2910,2023-08-31,Distribution Center X,PROD001,691,112,0.69
2911,2023-08-31,Distribution Center X,PROD002,701,119,0.61
2912,2023-08-31,Distribution Center X,PROD003,487,121,0.87
2913,2023-08-31,Distribution Center Y,PROD001,518,57,0.45
2914,2023-08-31,Distribution Center Y,PROD002,506,125,0.97
2915,2023-08-31,Distribution Center Y,PROD003,631,136,0.42
2916,2023-09-01,Warehouse A,PROD001,291,91,0.16
2917,2023-09-01,Warehouse A,PROD002,604,55,0.22
2918,2023-09-01,Warehouse A,PROD003,375,94,0.83
2919,2023-09-01,Warehouse B,PROD001,597,53,0.79
2920,2023-09-01,Warehouse B,PROD002,640,93,0.44
2921,2023-09-01,Warehouse B,PROD003,438,94,0.99
2922,2023-09-01,Distribution Center X,PROD001,421,94,0.15
2923,2023-09-01,Distribution Center X,PROD002,250,81,0.31
2924,2023-09-01,Distribution Center X,PROD003,319,125,0.18
2925,2023-09-01,Distribution Center Y,PROD001,704,58,0.88
2926,2023-09-01,Distribution Center Y,PROD002,117,93,0.25
2927,2023-09-01,Distribution Center Y,PROD003,551,91,0.13
2928,2023-09-02,Warehouse A,PROD001,673,104,0.61
2929,2023-09-02,Warehouse A,PROD002,923,103,0.34
2930,2023-09-02,Warehouse A,PROD003,712,110,0.63
2931,2023-09-02,Warehouse B,PROD001,324,98,0.61
2932,2023-09-02,Warehouse B,PROD002,330,123,0.19
2933,2023-09-02,Warehouse B,PROD003,500,62,0.72
2934,2023-09-02,Distribution Center X,PROD001,210,93,0.55
2935,2023-09-02,Distribution Center X,PROD002,830,147,0.7
2936,2023-09-02,Distribution Center X,PROD003,170,128,0.37
2937,2023-09-02,Distribution Center Y,PROD001,992,105,0.28
2938,2023-09-02,Distribution Center Y,PROD002,650,150,0.17
2939,2023-09-02,Distribution Center Y,PROD003,870,118,0.29
2940,2023-09-03,Warehouse A,PROD001,271,56,0.37
2941,2023-09-03,Warehouse A,PROD002,587,101,0.82
2942,2023-09-03,Warehouse A,PROD003,639,145,0.96
2943,2023-09-03,Warehouse B,PROD001,734,124,0.19
2944,2023-09-03,Warehouse B,PROD002,344,84,0.16
2945,2023-09-03,Warehouse B,PROD003,820,117,0.53
2946,2023-09-03,Distribution Center X,PROD001,214,94,0.82
2947,2023-09-03,Distribution Center X,PROD002,667,88,0.55
2948,2023-09-03,Distribution Center X,PROD003,307,105,0.7
2949,2023-09-03,Distribution Center Y,PROD001,320,75,0.47
2950,2023-09-03,Distribution Center Y,PROD002,257,129,0.56
2951,2023-09-03,Distribution Center Y,PROD003,687,147,0.59
2952,2023-09-04,Warehouse A,PROD001,902,52,0.67
2953,2023-09-04,Warehouse A,PROD002,528,73,0.62
2954,2023-09-04,Warehouse A,PROD003,218,134,0.97
2955,2023-09-04,Warehouse B,PROD001,760,109,0.34
2956,2023-09-04,Warehouse B,PROD002,653,118,0.83
2957,2023-09-04,Warehouse B,PROD003,873,148,0.92
2958,2023-09-04,Distribution Center X,PROD001,957,122,0.75
2959,2023-09-04,Distribution Center X,PROD002,61,116,0.28
2960,2023-09-04,Distribution Center X,PROD003,473,68,0.32
2961,2023-09-04,Distribution Center Y,PROD001,764,137,0.79
2962,2023-09-04,Distribution Center Y,PROD002,864,105,0.47
2963,2023-09-04,Distribution Center Y,PROD003,880,58,0.67
2964,2023-09-05,Warehouse A,PROD001,866,102,0.34
2965,2023-09-05,Warehouse A,PROD002,293,132,0.24
2966,2023-09-05,Warehouse A,PROD003,703,126,0.31
2967,2023-09-05,Warehouse B,PROD001,244,64,0.23
2968,2023-09-05,Warehouse B,PROD002,28,81,0.82
2969,2023-09-05,Warehouse B,PROD003,317,109,0.54
2970,2023-09-05,Distribution Center X,PROD001,446,104,0.68
2971,2023-09-05,Distribution Center X,PROD002,37,75,0.24
2972,2023-09-05,Distribution Center X,PROD003,139,53,0.33
2973,2023-09-05,Distribution Center Y,PROD001,822,85,0.69
2974,2023-09-05,Distribution Center Y,PROD002,180,132,0.87
2975,2023-09-05,Distribution Center Y,PROD003,986,142,0.54
2976,2023-09-06,Warehouse A,PROD001,20,57,0.87
2977,2023-09-06,Warehouse A,PROD002,85,90,0.64
2978,2023-09-06,Warehouse A,PROD003,887,58,0.91
2979,2023-09-06,Warehouse B,PROD001,416,96,0.7
2980,2023-09-06,Warehouse B,PROD002,906,61,0.46
2981,2023-09-06,Warehouse B,PROD003,859,142,0.86
2982,2023-09-06,Distribution Center X,PROD001,241,64,0.61
2983,2023-09-06,Distribution Center X,PROD002,512,65,0.57
2984,2023-09-06,Distribution Center X,PROD003,848,124,0.95
2985,2023-09-06,Distribution Center Y,PROD001,953,117,0.33
2986,2023-09-06,Distribution Center Y,PROD002,905,61,0.31
2987,2023-09-06,Distribution Center Y,PROD003,125,148,0.83
2988,2023-09-07,Warehouse A,PROD001,337,124,0.76
2989,2023-09-07,Warehouse A,PROD002,825,145,0.77
2990,2023-09-07,Warehouse A,PROD003,957,104,0.3
2991,2023-09-07,Warehouse B,PROD001,109,72,0.29
2992,2023-09-07,Warehouse B,PROD002,281,106,0.47
2993,2023-09-07,Warehouse B,PROD003,883,125,0.15
2994,2023-09-07,Distribution Center X,PROD001,546,97,0.73
2995,2023-09-07,Distribution Center X,PROD002,115,90,0.59
2996,2023-09-07,Distribution Center X,PROD003,486,137,0.32
